First name,Surname,Sex,Country,Swim time,Time T1,Cycle time,Time T2,Run time,Total time,T-shirt,Finish at,Year,Rank swim,Time after cycle,Rank after cycle,Rank final,Rank cycle,Rank run,Gain cycle,Gain run,b_pred,Tranche
Todd,Correa,Male,United States,1.436388888888889,0.08888888888888889,9.466944444444444,0.1527777777777778,5.804722222222222,16.949166666666667,White,1000 meters,2013,76.74418604651163,10.903333333333332,91.62790697674419,87.44186046511628,94.88372093023256,37.2093023255814,14.883720930232556,-4.186046511627907,39.430864787764875,90.0
Daniel,Floettmann,Male,Germany,1.455,0.08138888888888889,9.464444444444444,0.08805555555555555,7.3325,18.420833333333334,White,1000 meters,2013,79.06976744186046,10.919444444444444,92.09302325581396,95.81395348837209,94.41860465116278,98.13953488372093,13.023255813953497,3.720930232558132,89.93259826194807,90.0
Jesus Alberto,De La Rosa Baez,Male,ESP,1.3750080555555557,10.783333333333333,9.464160000000001,11.333333333333334,7.048343888888889,18.256656111111113,White,1000 meters,2017,74.235807860262,10.839168055555557,97.81659388646288,97.37991266375546,99.12663755458514,90.39301310043668,23.580786026200883,-0.4366812227074206,83.51193052400565,95.0
Marianne,Omtvedt,Female,Norway,1.5844444444444445,0.06555555555555556,9.463333333333333,0.16916666666666666,6.875277777777778,18.1575,White,1000 meters,2014,95.95141700404858,11.047777777777778,96.35627530364373,97.16599190283401,96.35627530364373,94.73684210526315,0.40485829959514774,0.8097165991902813,87.1122925355875,95.0
Stephanie,Middleton,Female,United States ,0.7530555555555556,0.1852777777777778,9.456388888888888,0.07,6.4875,16.951666666666668,White,1000 meters,2015,86.83127572016461,10.209444444444443,97.11934156378601,95.88477366255144,97.11934156378601,88.47736625514403,10.288065843621396,-1.2345679012345698,81.9241557470209,95.0
Inge,Aarseth,Male,Norway,1.5033333333333334,0.08583333333333333,9.453611111111112,0.11972222222222222,6.463055555555556,17.62527777777778,White,1000 meters,2013,82.7906976744186,10.956944444444446,93.95348837209302,93.02325581395348,93.95348837209302,77.67441860465117,11.162790697674424,-0.9302325581395365,72.97018396527587,90.0
Erik,Heier,Male,France,1.2619444444444445,0.25722222222222224,9.446388888888889,0.1938888888888889,6.056111111111111,17.215,White,1000 meters,2013,42.32558139534884,10.708333333333332,88.83720930232558,89.76744186046511,93.48837209302326,54.418604651162795,46.511627906976734,0.9302325581395365,53.694713173602885,85.0
Unn,Hofstad,Female,Norway,1.4813888888888889,0.10416666666666667,9.442777777777778,0.10305555555555555,6.771388888888889,17.90222222222222,White,1000 meters,2013,81.3953488372093,10.924166666666666,92.55813953488372,94.41860465116278,93.02325581395348,86.51162790697674,11.162790697674424,1.8604651162790589,80.29486286611159,90.0
Espen ,Myhre,Male,Norway,1.4388888888888889,0.1463888888888889,9.43388888888889,0.14944444444444444,7.457222222222223,18.62611111111111,White,1000 meters,2012,81.0,10.872777777777777,98.5,99.25,99.0,97.25,17.5,0.75,89.1953115041666,95.0
Live,Lindemark,Female,Norway,1.6169444444444445,0.11,9.431111111111111,0.08527777777777777,5.57,16.8125,White,1000 meters,2013,92.55813953488372,11.048055555555555,94.88372093023256,84.65116279069768,92.55813953488372,26.046511627906977,2.3255813953488342,-10.232558139534873,30.178638807761843,90.0
Cecilie,Kamsvåg,Female,Norway,1.7391666666666667,0.06666666666666667,9.429166666666667,0.0763888888888889,5.860555555555556,17.171666666666667,White,1000 meters,2013,96.27906976744185,11.168333333333333,95.34883720930233,88.83720930232558,92.09302325581396,40.93023255813954,-0.9302325581395223,-6.511627906976756,42.51494011443255,95.0
Knut Ole,Myrberg,Male,Norway,1.8219444444444444,0.185,9.418055555555556,0.16333333333333333,6.581666666666667,18.169722222222223,White,1000 meters,2014,100.0,11.24,97.16599190283401,97.97570850202429,95.95141700404858,87.4493927125506,-2.8340080971659916,0.8097165991902813,81.0721247652414,95.0
Paulo,Calil,Male,Brazil,1.2405555555555556,0.0875,9.415833333333333,0.21805555555555556,7.480277777777777,18.442222222222224,White,1000 meters,2010,35.944700460829495,10.65638888888889,95.85253456221197,97.6958525345622,99.53917050691244,98.61751152073732,59.90783410138248,1.8433179723502349,90.32876692430229,95.0
Lars-Erik,Løvdahl,Male,Norway,2.213888888888889,0.2877777777777778,9.414722222222222,0.13444444444444445,6.134722222222222,18.185555555555556,White,1000 meters,2011,93.02325581395348,11.62861111111111,98.13953488372093,98.13953488372093,97.67441860465115,73.0232558139535,5.116279069767444,0.0,69.11508980694127,95.0
Magnus,Hellid,Male,SWE,1.7233438888888888,12.633333333333333,9.410831944444444,9.116666666666667,7.667231944444445,19.16445611111111,White,1000 meters,2018,95.7943925233645,11.134175833333334,97.66355140186917,99.53271028037383,97.66355140186917,99.06542056074767,1.8691588785046775,1.8691588785046633,90.70001420187825,95.0
Roy Arthur,Høyvik,Male,Norway,2.196111111111111,0.21972222222222224,9.40611111111111,0.17694444444444443,6.812222222222222,18.81111111111111,White,1000 meters,2011,92.09302325581396,11.602222222222222,97.67441860465115,98.6046511627907,97.20930232558139,92.55813953488372,5.581395348837191,0.9302325581395507,85.30648527194657,95.0
Lene ,Urstad,Female,Norway,1.7072222222222222,0.11638888888888889,9.404722222222222,0.10361111111111111,6.8438888888888885,18.175833333333333,White,1000 meters,2009,94.5945945945946,11.111944444444445,94.14414414414415,92.7927927927928,94.5945945945946,77.47747747747748,-0.45045045045044674,-1.3513513513513544,72.80695024866169,90.0
Harley,Upham,Male,GBR,1.684176111111111,6.433333333333334,9.393336111111111,8.733333333333333,7.916111944444444,19.24694388888889,White,1000 meters,2017,96.50655021834062,11.077512222222222,99.56331877729258,100.0,98.68995633187772,99.56331877729258,3.0567685589519584,0.4366812227074206,91.11269477067846,95.0
Richard,Wadman,Male,United Kingdom,1.4736111111111112,0.10166666666666667,9.39,0.3125,6.888888888888889,18.166666666666668,White,1000 meters,2009,83.78378378378379,10.863611111111112,93.24324324324324,92.34234234234235,94.14414414414415,79.72972972972973,9.459459459459453,-0.9009009009008935,74.67371881632371,90.0
Gunnar,Alfheim,Male,Norway,2.0741666666666667,0.16944444444444445,9.386111111111111,0.14805555555555555,6.7975,18.575277777777778,White,1000 meters,2009,98.64864864864865,11.460277777777778,96.84684684684684,95.4954954954955,93.69369369369369,74.77477477477478,-1.8018018018018012,-1.3513513513513402,70.56682796746728,95.0
Julia ,Kelly,Female,Ireland,1.7105555555555556,0.19361111111111112,9.385555555555555,0.255,6.488611111111111,18.034166666666668,White,1000 meters,2012,97.25,11.09611111111111,99.5,97.75,98.75,79.5,2.25,-1.75,74.48330842242218,95.0
Larry,Grogin,Male,United States,1.3916666666666666,0.0825,9.3825,0.03805555555555556,7.460277777777778,18.35472222222222,White,1000 meters,2013,72.55813953488372,10.774166666666666,89.30232558139535,95.34883720930233,91.62790697674419,98.6046511627907,16.74418604651163,6.04651162790698,90.31810767778154,85.0
Jesper ,Eklöf,Male,Sweden,1.345,0.25583333333333336,9.369444444444444,0.31916666666666665,6.632777777777778,17.923055555555557,White,1000 meters,2012,63.24999999999999,10.714444444444444,97.25,97.5,98.5,84.5,34.00000000000001,0.25,78.62753464263187,95.0
Marius,Thorud,Male,NOR,2.2047119444444445,8.85,9.364991944444444,11.75,7.030008055555555,18.952488055555555,White,1000 meters,2021,98.80952380952381,11.569703888888888,97.61904761904762,98.80952380952381,95.23809523809523,97.61904761904762,-1.1904761904761898,1.1904761904761898,89.5011948680392,95.0
Pär,Ericsson,Male,Sweden,1.478888888888889,0.08888888888888889,9.362222222222222,0.10194444444444445,7.6625,18.694444444444443,White,1000 meters,2009,84.23423423423422,10.841111111111111,92.7927927927928,96.84684684684684,93.24324324324324,95.4954954954955,8.558558558558573,4.054054054054049,87.74109878995789,90.0
William ,Webster,Male,Germany,1.4897222222222222,0.29333333333333333,9.3525,0.1386111111111111,7.112222222222222,18.3875,White,1000 meters,2012,85.25,10.84222222222222,98.25,99.0,98.25,95.0,13.0,0.75,87.33040970507223,95.0
Richard,Merlid,Male,Norway,1.5638888888888889,0.1338888888888889,9.350277777777778,0.12222222222222222,6.985277777777778,18.155555555555555,White,1000 meters,2011,53.02325581395348,10.914166666666667,95.81395348837209,97.67441860465115,96.74418604651163,95.81395348837209,42.79069767441861,1.8604651162790589,88.00505118278079,95.0
Øystein,Stavø Høvig,Male,Norway,2.036111111111111,0.42694444444444446,9.35,0.13166666666666665,6.224166666666667,18.16888888888889,White,1000 meters,2008,79.14110429447852,11.386111111111111,98.15950920245399,93.86503067484662,98.77300613496932,49.079754601226995,19.018404907975466,-4.294478527607367,49.26963270106053,95.0
Runar,Vartdal,Male,Norway,2.220833333333333,0.24416666666666667,9.348611111111111,0.13166666666666665,7.271388888888889,19.216666666666665,White,1000 meters,2008,92.02453987730061,11.569444444444445,98.77300613496932,98.77300613496932,98.15950920245399,85.88957055214725,6.74846625766871,0.0,79.77927358603985,95.0
Kurt ,Nedenes,Male,Norway,1.6655555555555555,0.13805555555555554,9.346111111111112,0.21833333333333332,6.705,18.073888888888888,White,1000 meters,2012,96.75,11.011666666666667,99.25,98.0,98.0,86.5,2.5,-1.25,80.28522513071576,95.0
Ståle Arild,Grimen,Male,Norway,1.9758333333333333,0.11055555555555556,9.345555555555556,0.14472222222222222,6.34,17.916666666666668,White,1000 meters,2006,99.2248062015504,11.32138888888889,98.44961240310077,93.02325581395348,96.89922480620154,53.48837209302325,-0.7751937984496209,-5.426356589147289,52.923694341935956,95.0
Igor,Majer,Male,MNE,1.292783888888889,12.3,9.334439999999999,10.5,6.750288055555556,17.758343888888888,White,1000 meters,2019,84.42028985507247,10.627223888888889,96.01449275362319,93.47826086956522,96.37681159420289,76.44927536231883,11.59420289855072,-2.536231884057969,71.95472981559858,95.0
Mattias,Blomqvist,Male,SWE,1.5411119444444443,19.483333333333334,9.325271944444443,16.683333333333334,7.196111944444445,18.666120000000003,White,1000 meters,2017,89.51965065502183,10.866383888888887,98.2532751091703,99.12663755458514,98.2532751091703,96.50655021834062,8.733624454148469,0.8733624454148412,88.5791066884542,95.0
Andreas,Schüring,Male,GER,1.366103888888889,11.933333333333334,9.323063888888889,12.65,6.946103888888889,18.045551944444444,White,1000 meters,2017,73.36244541484717,10.689167777777778,96.06986899563319,96.94323144104804,97.81659388646288,86.8995633187773,22.707423580786013,0.8733624454148554,80.61640128717794,95.0
Henning Werner,Nielsen,Male,Norway,1.5202777777777778,0.08416666666666667,9.320277777777777,0.06694444444444445,5.878333333333333,16.869444444444444,White,1000 meters,2013,85.11627906976744,10.840555555555556,90.23255813953487,85.11627906976744,91.16279069767442,42.7906976744186,5.11627906976743,-5.11627906976743,44.056977777766384,90.0
Gro Hege,Viberg,Female,Norway,1.5191666666666668,0.09027777777777778,9.317222222222222,0.1786111111111111,6.153888888888889,17.25888888888889,White,1000 meters,2013,84.65116279069768,10.836388888888889,89.76744186046511,91.16279069767442,90.69767441860465,59.06976744186046,5.11627906976743,1.395348837209312,57.54980733193747,85.0
Thomas,Pettersson,Male,Sweden,2.438888888888889,0.17666666666666667,9.317222222222222,0.13277777777777777,5.296111111111111,17.361666666666668,White,1000 meters,2011,99.53488372093024,11.75611111111111,98.6046511627907,93.95348837209302,96.27906976744185,26.51162790697674,-0.9302325581395365,-4.651162790697683,30.5641482235953,95.0
Bård,Gjerde,Male,Norway,1.3047222222222221,0.1852777777777778,9.314722222222223,0.08888888888888889,6.258055555555556,17.15111111111111,White,1000 meters,2013,53.48837209302325,10.619444444444445,87.90697674418605,88.37209302325581,90.23255813953487,66.04651162790698,34.4186046511628,0.46511627906976116,63.33244856943937,85.0
John,Menmuir,Male,United Kingdom,1.376111111111111,0.11638888888888889,9.313888888888888,0.32083333333333336,7.548611111111111,18.67527777777778,White,1000 meters,2014,78.13765182186235,10.69,94.33198380566802,98.78542510121457,95.54655870445345,98.38056680161942,16.194331983805668,4.453441295546554,90.13237642076055,90.0
Bent Olav,Olsen,Male,Norway,1.2405555555555556,0.1111111111111111,9.31,0.11472222222222223,7.245555555555556,18.021944444444443,White,1000 meters,2010,35.944700460829495,10.550555555555556,94.00921658986175,97.23502304147466,99.07834101382488,98.15668202764977,58.064516129032256,3.225806451612911,89.9468105906424,90.0
Pål,Gjemmestad Nilsen,Male,Norway,1.3872222222222221,0.10555555555555556,9.3075,0.22416666666666665,6.971388888888889,17.995555555555555,White,1000 meters,2014,80.16194331983806,10.694722222222222,94.73684210526315,96.35627530364373,95.1417004048583,96.35627530364373,14.574898785425091,1.6194331983805768,88.45455204010887,90.0
Tobias,Weber,Male,Germany ,0.7297222222222223,0.1725,9.3025,0.1725,5.191111111111111,15.567777777777778,White,1000 meters,2015,81.89300411522635,10.032222222222222,96.70781893004116,90.94650205761316,96.70781893004116,28.80658436213992,14.81481481481481,-5.761316872427997,32.46631196674065,95.0
Ola,Haug,Male,Norway,1.7597222222222222,0.1836111111111111,9.295277777777779,0.4686111111111111,6.842777777777778,18.55,White,1000 meters,2010,93.54838709677419,11.055000000000001,98.61751152073732,98.61751152073732,98.61751152073732,95.39170506912443,5.069124423963132,0.0,87.65507258868313,95.0
Emma,Lambert,Female,GBR,1.0830480555555555,4.25,9.288048055555555,6.35,6.566400000000001,17.114711944444444,White,1000 meters,2019,38.405797101449274,10.371096111111111,94.56521739130434,89.85507246376811,96.01449275362319,68.11594202898551,56.15942028985507,-4.710144927536234,65.04768611524912,90.0
Thomas,Minyi,Male,Denmark,1.6652777777777779,0.07861111111111112,9.285,0.10277777777777777,6.37,17.500833333333333,White,1000 meters,2013,94.41860465116278,10.950277777777778,93.48837209302326,92.55813953488372,89.76744186046511,71.62790697674419,-0.9302325581395223,-0.9302325581395365,67.95856155944088,90.0
Lorain,Mc Cann,Female,United Kingdom,1.1975,0.09805555555555556,9.273888888888889,0.19444444444444445,7.8805555555555555,18.644444444444446,White,1000 meters,2009,35.13513513513514,10.471388888888889,89.63963963963964,95.94594594594594,92.7927927927928,97.2972972972973,54.5045045045045,6.306306306306297,89.2345136440875,85.0
Richard,Merlid,Male,Norway,1.3388888888888888,0.08944444444444444,9.273888888888889,0.11444444444444445,6.554722222222222,17.371388888888887,White,1000 meters,2010,53.91705069124424,10.612777777777778,94.93087557603687,95.39170506912443,98.15668202764977,89.40092165898618,41.013824884792626,0.4608294930875587,82.68964025110469,90.0
Laarni,Paredes,Female,PHI,1.6616638888888888,11.866666666666667,9.267768055555555,8.366666666666667,6.315551944444445,17.58249611111111,White,1000 meters,2017,94.75982532751091,10.929431944444444,98.68995633187772,96.06986899563319,97.37991266375546,69.86899563318777,3.930131004366814,-2.620087336244538,66.50069625764273,95.0
Andrea,De Capitani,Male,Italy,1.4213888888888888,0.16972222222222222,9.2625,0.2708333333333333,6.651111111111111,17.775277777777777,White,1000 meters,2014,83.80566801619433,10.683888888888887,93.92712550607287,95.95141700404858,94.73684210526315,90.2834008097166,10.121457489878537,2.0242914979757103,83.42107889815378,90.0
Kjell,Jeilen,Male,Norway,1.9516666666666667,0.15666666666666668,9.258333333333333,0.1736111111111111,5.921388888888889,17.461666666666666,White,1000 meters,2010,97.23502304147466,11.209999999999999,99.53917050691244,96.31336405529954,97.6958525345622,62.21198156682027,2.3041474654377794,-3.225806451612897,60.15421656517181,95.0
Arkadiusz,Ptak,Male,POL,1.425,5.966666666666667,9.258048055555555,4.85,6.583343888888889,17.44749611111111,White,1000 meters,2019,93.11594202898551,10.683048055555556,96.73913043478261,92.3913043478261,95.65217391304348,69.56521739130434,3.6231884057970944,-4.347826086956516,66.24891110661423,95.0
Pete,Robson,Male,United Kingdom,1.523611111111111,0.14777777777777779,9.257777777777777,0.2927777777777778,6.081111111111111,17.302777777777777,White,1000 meters,2014,91.09311740890689,10.781388888888888,95.54655870445345,92.3076923076923,94.33198380566802,74.08906882591093,4.453441295546554,-3.2388663967611393,69.9984838529402,95.0
Krister,Halck,Male,NOR,1.7599919444444443,6.25,9.2514,5.333333333333333,5.893608055555556,17.10693611111111,White,1000 meters,2021,80.95238095238095,11.011391944444444,92.85714285714286,88.09523809523809,94.04761904761905,60.71428571428571,11.904761904761912,-4.761904761904773,58.9128584807772,90.0
